tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
DS-18-15 - Frank Stimson.csv,How much did employees pay for medical coverage in the 15th week  of 2018,How much did employees pay for medical coverage in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q7,DS-17-15 - Frank Stimson.csv-Q7,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did employees pay for vision coverage in the 15th week  of 2018,How much did employees pay for vision coverage in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q8,DS-17-15 - Frank Stimson.csv-Q8,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  15th week  of 2018,How much did the employee pay in federal taxes in the  15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q9,DS-17-15 - Frank Stimson.csv-Q9,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,What were the total net wages of employees in the 15th week  of 2018,What were the total net wages of employees in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q15,DS-17-15 - Frank Stimson.csv-Q15,DS-17-15 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How many personal days did the employee take in the 16th week  of 2018,How many personal days did the employee take in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q1,DS-17-16 - Frank Stimson.csv-Q1,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  16th week  of 2018,How much did the employee pay in New York Cityl taxes in the  16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q10,DS-17-16 - Frank Stimson.csv-Q10,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  16th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q11,DS-17-16 - Frank Stimson.csv-Q12,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 16th week  of 2018,What was the total amount paid in taxes by employees in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q12,DS-17-16 - Frank Stimson.csv-Q13,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,What were the total gross wages of employees in the 16th week  of 2018,What were the total gross wages of employees in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q13,DS-17-16 - Frank Stimson.csv-Q14,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,What were the total net wages of employees in the 16th week  of 2018,What were the total net wages of employees in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q14,DS-17-16 - Frank Stimson.csv-Q15,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How many vacation days did the employee take in the 16th week  of 2018,How many vacation days did the employee take in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q2,DS-17-16 - Frank Stimson.csv-Q2,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees contribute to their 401k in the 16th week  of 2018,How much did employees contribute to their 401k in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q3,DS-17-16 - Frank Stimson.csv-Q3,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees contribute to their FSA in the 16th week  of 2018,How much did employees contribute to their FSA in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q4,DS-17-16 - Frank Stimson.csv-Q4,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees contribute to their HSA in the 16th week  of 2018,How much did employees contribute to their HSA in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q5,DS-17-16 - Frank Stimson.csv-Q5,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees pay for dental coverage in the 16th week  of 2018,How much did employees pay for dental coverage in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q6,DS-17-16 - Frank Stimson.csv-Q6,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees pay for medical coverage in the 16th week  of 2018,How much did employees pay for medical coverage in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q7,DS-17-16 - Frank Stimson.csv-Q7,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did employees pay for vision coverage in the 16th week  of 2018,How much did employees pay for vision coverage in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q8,DS-17-16 - Frank Stimson.csv-Q8,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  16th week  of 2018,How much did the employee pay in federal taxes in the  16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q9,DS-17-16 - Frank Stimson.csv-Q9,DS-17-16 - Frank Stimson.csv
DS-18-16 - Frank Stimson.csv,What were the total net wages of employees in the 16th week  of 2018,What were the total net wages of employees in the 16th week  of 2017,REJECTED,DS-18-16 - Frank Stimson.csv-Q15,DS-17-16 - Frank Stimson.csv-Q15,DS-17-16 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How many personal days did the employee take in the 17th week  of 2018,How many personal days did the employee take in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q1,DS-17-17 - Frank Stimson.csv-Q1,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  17th week  of 2018,How much did the employee pay in New York Cityl taxes in the  17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q10,DS-17-17 - Frank Stimson.csv-Q10,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  17th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q11,DS-17-17 - Frank Stimson.csv-Q12,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 17th week  of 2018,What was the total amount paid in taxes by employees in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q12,DS-17-17 - Frank Stimson.csv-Q13,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,What were the total gross wages of employees in the 17th week  of 2018,What were the total gross wages of employees in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q13,DS-17-17 - Frank Stimson.csv-Q14,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,What were the total net wages of employees in the 17th week  of 2018,What were the total net wages of employees in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q14,DS-17-17 - Frank Stimson.csv-Q15,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How many vacation days did the employee take in the 17th week  of 2018,How many vacation days did the employee take in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q2,DS-17-17 - Frank Stimson.csv-Q2,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees contribute to their 401k in the 17th week  of 2018,How much did employees contribute to their 401k in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q3,DS-17-17 - Frank Stimson.csv-Q3,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees contribute to their FSA in the 17th week  of 2018,How much did employees contribute to their FSA in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q4,DS-17-17 - Frank Stimson.csv-Q4,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees contribute to their HSA in the 17th week  of 2018,How much did employees contribute to their HSA in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q5,DS-17-17 - Frank Stimson.csv-Q5,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees pay for dental coverage in the 17th week  of 2018,How much did employees pay for dental coverage in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q6,DS-17-17 - Frank Stimson.csv-Q6,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees pay for medical coverage in the 17th week  of 2018,How much did employees pay for medical coverage in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q7,DS-17-17 - Frank Stimson.csv-Q7,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did employees pay for vision coverage in the 17th week  of 2018,How much did employees pay for vision coverage in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q8,DS-17-17 - Frank Stimson.csv-Q8,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  17th week  of 2018,How much did the employee pay in federal taxes in the  17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q9,DS-17-17 - Frank Stimson.csv-Q9,DS-17-17 - Frank Stimson.csv
DS-18-17 - Frank Stimson.csv,What were the total net wages of employees in the 17th week  of 2018,What were the total net wages of employees in the 17th week  of 2017,REJECTED,DS-18-17 - Frank Stimson.csv-Q15,DS-17-17 - Frank Stimson.csv-Q15,DS-17-17 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How many personal days did the employee take in the 18th week  of 2018,How many personal days did the employee take in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q1,DS-17-18 - Frank Stimson.csv-Q1,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  18th week  of 2018,How much did the employee pay in New York Cityl taxes in the  18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q10,DS-17-18 - Frank Stimson.csv-Q10,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  18th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q11,DS-17-18 - Frank Stimson.csv-Q12,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 18th week  of 2018,What was the total amount paid in taxes by employees in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q12,DS-17-18 - Frank Stimson.csv-Q13,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,What were the total gross wages of employees in the 18th week  of 2018,What were the total gross wages of employees in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q13,DS-17-18 - Frank Stimson.csv-Q14,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,What were the total net wages of employees in the 18th week  of 2018,What were the total net wages of employees in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q14,DS-17-18 - Frank Stimson.csv-Q15,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How many vacation days did the employee take in the 18th week  of 2018,How many vacation days did the employee take in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q2,DS-17-18 - Frank Stimson.csv-Q2,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees contribute to their 401k in the 18th week  of 2018,How much did employees contribute to their 401k in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q3,DS-17-18 - Frank Stimson.csv-Q3,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees contribute to their FSA in the 18th week  of 2018,How much did employees contribute to their FSA in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q4,DS-17-18 - Frank Stimson.csv-Q4,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees contribute to their HSA in the 18th week  of 2018,How much did employees contribute to their HSA in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q5,DS-17-18 - Frank Stimson.csv-Q5,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees pay for dental coverage in the 18th week  of 2018,How much did employees pay for dental coverage in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q6,DS-17-18 - Frank Stimson.csv-Q6,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees pay for medical coverage in the 18th week  of 2018,How much did employees pay for medical coverage in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q7,DS-17-18 - Frank Stimson.csv-Q7,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did employees pay for vision coverage in the 18th week  of 2018,How much did employees pay for vision coverage in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q8,DS-17-18 - Frank Stimson.csv-Q8,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  18th week  of 2018,How much did the employee pay in federal taxes in the  18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q9,DS-17-18 - Frank Stimson.csv-Q9,DS-17-18 - Frank Stimson.csv
DS-18-18 - Frank Stimson.csv,What were the total net wages of employees in the 18th week  of 2018,What were the total net wages of employees in the 18th week  of 2017,REJECTED,DS-18-18 - Frank Stimson.csv-Q15,DS-17-18 - Frank Stimson.csv-Q15,DS-17-18 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How many personal days did the employee take in the 19th week  of 2018,How many personal days did the employee take in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q1,DS-17-19 - Frank Stimson.csv-Q1,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  19th week  of 2018,How much did the employee pay in New York Cityl taxes in the  19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q10,DS-17-19 - Frank Stimson.csv-Q10,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  19th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q11,DS-17-19 - Frank Stimson.csv-Q12,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 19th week  of 2018,What was the total amount paid in taxes by employees in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q12,DS-17-19 - Frank Stimson.csv-Q13,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,What were the total gross wages of employees in the 19th week  of 2018,What were the total gross wages of employees in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q13,DS-17-19 - Frank Stimson.csv-Q14,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,What were the total net wages of employees in the 19th week  of 2018,What were the total net wages of employees in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q14,DS-17-19 - Frank Stimson.csv-Q15,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How many vacation days did the employee take in the 19th week  of 2018,How many vacation days did the employee take in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q2,DS-17-19 - Frank Stimson.csv-Q2,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did employees contribute to their 401k in the 19th week  of 2018,How much did employees contribute to their 401k in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q3,DS-17-19 - Frank Stimson.csv-Q3,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did employees contribute to their FSA in the 19th week  of 2018,How much did employees contribute to their FSA in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q4,DS-17-19 - Frank Stimson.csv-Q4,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did employees contribute to their HSA in the 19th week  of 2018,How much did employees contribute to their HSA in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q5,DS-17-19 - Frank Stimson.csv-Q5,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did employees pay for dental coverage in the 19th week  of 2018,How much did employees pay for dental coverage in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q6,DS-17-19 - Frank Stimson.csv-Q6,DS-17-19 - Frank Stimson.csv
DS-18-19 - Frank Stimson.csv,How much did employees pay for medical coverage in the 19th week  of 2018,How much did employees pay for medical coverage in the 19th week  of 2017,REJECTED,DS-18-19 - Frank Stimson.csv-Q7,DS-17-19 - Frank Stimson.csv-Q7,DS-17-19 - Frank Stimson.csv
